timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-05T10:00:47,codecarbon,3c6f48ef-386c-491d-8775-88ad1ded424e,0.0156124999921303,5.8970815704056575e-08,3.777153930106103e-06,42.5,0.0,5.224797248840332,1.6557527792934305e-07,0,9.604919004990023e-10,1.6653576982984208e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:50,codecarbon,d5ce6bb7-e466-4662-8800-c5b271e137b2,0.0154504999809432,3.7876708311828944e-10,2.4514875478817052e-08,42.5,0.0,5.224797248840332,1.584163888158704e-07,0,9.156457205469063e-10,1.593320345364173e-07,Canada,CAN,quebec,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-71.2,46.8,13.93279266357422,machine,N,1.0
2024-09-05T10:00:53,codecarbon,7a1e870e-c9ad-4d2a-a0c4-9b502a2ece8d,0.0157766000193078,6.042869905286269e-08,3.8302738853053575e-06,42.5,0.0,5.224797248840332,1.697497222064865e-07,0,9.031642498911331e-10,1.7065288645637764e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:55,codecarbon,c2803431-5490-4038-9030-45a52c4cf760,0.0149105000018607,5.7165568031356774e-08,3.833913552477964e-06,42.5,0.0,5.224797248840332,1.6029229179063505e-07,0,1.14539168382513e-09,1.6143768347446017e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:57,codecarbon,64cd0c71-9762-4ee6-b3ee-6e931abaa0fa,0.0106867000286001,4.1504975515249376e-08,3.883797187548272e-06,42.5,0.0,5.224797248840332,1.165952086618442e-07,0,6.163809469684333e-10,1.172115896088127e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:00:59,codecarbon,93951772-b3a5-48b5-ba76-69b0980a7f67,0.0125967000203672,5.00398001830481e-08,3.97245311090524e-06,42.5,0.0,5.224797248840332,1.4081194466497337e-07,0,5.023062254401467e-10,1.4131425089041353e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:01,codecarbon,184a2d2d-7389-47c8-b259-44319f832eaa,0.0138238000217825,5.3176452051571334e-08,3.846731865896484e-06,42.5,0.0,5.224797248840332,1.4945125003578146e-07,0,7.21022019443545e-10,1.5017227205522497e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:04,codecarbon,95ef3c87-ede3-44f4-b869-b699344b3c16,0.0103689000243321,4.093984970257199e-08,3.948331028990615e-06,42.5,0.0,5.224797248840332,1.1508881964093438e-07,0,5.268337214262703e-10,1.1561565336236065e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:06,codecarbon,5f8bf860-b1c4-46f4-b625-3ed29d7b9f8b,0.0164666000055149,6.418130358928807e-08,3.897665794261885e-06,42.5,0.0,5.224797248840332,1.8030861109663322e-07,0,9.41769694515343e-10,1.8125038079114859e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:08,codecarbon,728d09d1-7038-4af1-9477-f482054bcbff,0.0107363999995868,4.166870299612154e-08,3.881068421232903e-06,42.5,0.0,5.224797248840332,1.1706861126488853e-07,0,6.05350819932945e-10,1.1767396208482149e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:10,codecarbon,ffb19323-71ab-46dd-8d1e-4893e95e00fc,0.0103672000113874,3.983729818202226e-08,3.842628495472688e-06,42.5,0.0,5.224797248840332,1.1182104171894029e-07,0,6.809652734383885e-10,1.1250200699237868e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:12,codecarbon,515e92d7-e8b2-472f-bd6e-569060581d59,0.0111893999855965,4.313781120033087e-08,3.855238999040133e-06,42.5,0.0,5.224797248840332,1.2126430536025308e-07,0,5.584727589124511e-10,1.2182277811916553e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:14,codecarbon,044e6625-404c-46ec-92b3-73132d7562aa,0.0153733999759424,5.8831543841920955e-08,3.826840122158101e-06,42.5,0.0,5.224797248840332,1.6510069441816692e-07,0,1.0417665096448812e-09,1.6614246092781181e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.93279266357422,machine,N,1.0
2024-09-05T10:01:17,codecarbon,2646d828-5024-4b48-91bb-728fd9fea7b2,0.01586949999909848,6.103926735265343e-08,3.84632580460134e-06,42.5,0.0,5.224797248840332,1.714603471757275e-07,0,9.16806795443134e-10,1.7237715397117064e-07,Argentina,ARG,cordoba,,,Windows-10-10.0.19045-SP0,3.12.2,2.6.0,8,AMD Ryzen 5 3400G with Radeon Vega Graphics,,,-64.2997,-31.3011,13.932792663574219,machine,N,1.0
